LapNumber,Speed,LapTime,TrackTemperature,TyreAge
70,212.161,73.1,29.0420925859478,13
70,211.432,73.4,33.70063149524593,10
69,207.069,74.9,26.2208410718005,18
69,210.643,73.6,25.925635337519388,6
68,208.699,74.3,31.68704900036891,5
43,206.276,75.2,27.589894773898244,6
40,207.545,74.7,24.33161108320796,16
35,207.133,74.9,28.26152702986705,6
34,208.435,74.4,30.659001732958536,3
20,209.516,74.0,20.200835594749663,15
14,208.505,74.4,39.46171212686231,2
2,140.505,110.4,39.80776168788263,1
2,126.446,122.7,34.631700290714846,1
57,210.551,92.5,28.76275152673644,15
57,210.576,92.5,22.6393929244352,7
57,209.803,92.9,22.283094168404304,12
57,210.109,92.7,28.530053948755324,14
57,210.013,92.8,38.31902672957866,2
57,210.265,92.7,36.90061448451961,12
57,210.838,92.4,34.22583143437998,12
57,209.02,93.2,23.18730819028285,5
57,210.086,92.7,38.87793210491708,15
57,208.653,93.4,27.441705893279966,13
57,208.421,93.5,23.249586268588416,4
56,207.772,93.8,34.6337089516006,17
56,209.253,93.1,37.08971936201036,8
56,207.021,94.1,32.64078806987663,17
56,207.621,93.8,35.60596171490583,8
56,205.406,94.9,27.479549401108407,13
55,203.076,95.9,26.26809827862173,10
53,200.642,97.1,31.92964269647345,16
35,198.197,98.3,23.47142341317996,18
29,207.945,93.7,25.41050555132608,16
21,206.564,94.3,20.57183349352357,9
56,209.402,95.3,23.18862015821525,16
56,210.487,94.8,31.93217357001088,17
56,208.723,95.6,20.99763681663198,15
56,208.806,95.6,22.64741005216837,7
56,207.962,96.0,39.15210612442206,12
56,208.629,95.6,26.963526591647813,14
56,207.858,96.0,27.092664895602127,5
56,208.544,95.7,27.77678986888008,10
55,207.042,96.4,32.97800318922392,4
55,207.456,96.2,28.482011777566186,14
54,204.902,97.4,39.01231216629127,11
54,203.209,98.2,21.813121348559186,10
54,200.53,99.5,39.43534473998088,18
53,199.151,100.2,20.79249331263784,3
48,208.403,95.8,20.89305873284381,10
41,205.057,97.3,21.19824486388794,17
33,194.05,102.8,26.92708380650264,15
26,206.002,96.9,26.690589955002025,10
15,206.206,96.8,28.374083778680767,8
10,203.458,98.1,32.076388523537,3
6,204.946,97.4,33.052307459659055,4
57,221.499,86.2,27.66131628995461,4
57,221.869,86.0,28.461046897659124,3
57,217.41,87.8,24.5008192621832,4
57,217.683,87.7,31.954993545473084,3
57,218.028,87.6,37.01071511416902,8
57,216.152,88.3,38.227775239982,1
57,217.707,87.7,28.88534453043497,11
57,216.326,88.3,30.573927464712146,11
57,216.039,88.4,31.117944128254685,15
56,217.437,87.8,25.399029811120645,1
56,213.931,89.2,36.22636416994996,18
55,210.775,90.6,24.23248616214716,9
54,203.663,93.7,36.04806158983675,3
46,218.27,87.5,33.082906260426455,5
39,212.86,89.7,36.5326102248935,13
37,216.97,88.0,36.245091675417584,11
32,218.981,87.2,27.95697371613976,18
22,217.435,87.8,22.175029413682577,5
4,188.363,101.4,32.19907646487573,3
62,210.961,84.6,29.22757148120808,19
62,211.098,84.6,36.69642621087322,17
62,209.791,85.1,37.88019061291617,8
62,208.731,85.5,20.51655782639301,1
62,209.961,85.0,34.076436887457994,11
62,208.829,85.5,26.129552804290064,5
62,209.174,85.3,35.38732321215143,7
62,209.159,85.4,32.11034659467747,18
62,209.25,85.3,39.53855961544488,2
62,207.275,86.1,23.242152335138083,9
62,206.581,86.4,22.418855325188183,13
62,208.951,85.4,25.71426110123989,7
61,207.595,86.0,36.106190827616665,1
61,208.363,85.7,29.24074769416606,12
61,206.989,86.2,23.784179931356327,16
60,204.823,87.2,30.1882486019879,8
47,205.542,86.9,37.59538550473967,6
44,200.363,89.1,31.164621960265187,3
40,205.77,86.8,26.283941049183813,17
23,196.111,91.0,31.57942040371528,5
5,202.778,88.0,21.193380052269,3
60,201.226,92.1,39.652684803275015,1
60,200.285,92.5,21.21102490618495,14
60,199.065,93.1,37.60216921651397,1
60,200.415,92.5,37.73630924111083,4
60,197.258,94.0,27.8243737375628,15
60,199.354,93.0,25.881446689906607,14
60,198.044,93.6,33.382178766836624,1
60,197.079,94.0,29.534329964288005,3
59,197.256,94.0,30.083522171769864,8
59,197.084,94.0,37.89749367259347,14
59,196.966,94.1,35.1893851254568,1
59,194.052,95.5,27.168407841744504,19
59,194.207,95.4,31.19209856226264,6
52,197.985,93.6,28.033608654627336,19
52,198.061,93.6,29.404349562678167,4
45,191.64,96.7,32.51308627157062,7
29,190.639,97.2,32.047792422028614,5
28,197.069,94.0,39.50907812490412,16
28,196.004,94.6,23.35359613780994,16
12,194.233,95.4,34.90453422998172,1
2,128.254,144.5,33.74147109818136,1
66,217.108,76.7,27.352009037556403,4
66,216.546,76.9,20.408565231074785,11
66,216.094,77.1,32.36494280969872,16
66,217.32,76.6,23.74333847409014,9
66,215.328,77.4,29.679253362609312,4
66,215.301,77.4,20.81976113699824,3
65,215.212,77.4,38.39344645276741,12
65,213.913,77.9,21.6628588818458,4
65,213.827,77.9,36.78212531224639,3
65,212.288,78.5,34.3981948967821,1
65,213.935,77.9,28.83104869771538,2
65,213.417,78.0,39.36134349460191,1
65,212.15,78.5,29.862051491622985,15
65,213.932,77.9,38.19045849216967,17
63,212.226,78.5,21.12779479308364,5
63,210.145,79.3,37.130736255198194,2
62,207.15,80.4,36.4828897976026,13
48,209.44,79.5,22.844200178607828,19
47,212.082,78.5,37.87602280616933,10
31,211.867,78.6,30.15090147444303,11
17,209.571,79.5,35.32392373891083,7
10,202.177,82.4,22.709045432547047,2
78,158.898,75.7,22.21967726879454,12
78,158.193,76.0,24.29519486726093,7
78,154.452,77.8,24.89936762434641,17
78,155.509,77.3,24.439220038620995,8
78,160.014,75.1,32.135235994984555,15
78,158.379,75.9,20.071526906563754,9
77,155.511,77.3,25.40206429102812,18
77,155.068,77.5,23.495664143092352,8
77,156.946,76.6,34.56477429634807,10
77,154.828,77.7,26.109486834143503,11
77,155.549,77.3,21.381977437417504,19
77,154.942,77.6,20.27110504954552,16
77,155.186,77.5,36.86140240438388,9
77,154.615,77.8,24.47457838178607,14
76,155.491,77.3,27.958963604063293,3
75,152.002,79.1,38.022246388310165,12
72,155.791,77.2,23.210964449944303,1
56,154.292,77.9,25.50839442571988,11
51,155.696,77.2,22.08246301012553,14
50,159.628,75.3,23.13693112887777,6
48,158.879,75.7,32.88308107740444,7
46,152.602,78.8,22.48002493247764,10
60,226.811,81.6,37.25134066405531,4
60,225.884,81.9,25.531245883390724,5
60,224.44,82.5,22.99795945409629,8
60,225.049,82.2,24.450308588000908,12
60,224.685,82.4,27.953524854361824,9
60,223.575,82.8,31.49517864539932,7
60,223.775,82.7,26.5266239236486,10
60,223.195,82.9,23.45317148745788,8
60,223.209,82.9,34.022907002357,9
59,222.382,83.2,20.88194316172028,17
59,223.673,82.7,33.75920448636839,13
59,220.341,84.0,20.849197825018603,17
59,219.75,84.2,30.24230430620916,3
59,221.086,83.7,31.165978874611763,14
59,220.388,84.0,36.91921237259881,13
58,218.672,84.6,36.45634588614868,3
57,213.911,86.5,28.350812524980764,1
57,212.323,87.2,28.97094748155471,13
8,217.207,85.2,28.27400534727085,2
70,206.815,75.9,36.34407110942546,9
70,206.592,76.0,25.37379094556487,18
70,207.006,75.8,35.48114020921303,10
70,204.771,76.7,29.16900664254537,14
70,203.078,77.3,31.61977603558104,9
69,202.567,77.5,24.482425305549743,3
69,202.695,77.5,20.948430315769613,11
69,202.264,77.6,29.78910594683534,12
69,201.274,78.0,24.01217500915646,6
69,202.002,77.7,24.25991521454428,4
69,202.377,77.6,26.63600878611497,10
69,202.041,77.7,27.61301809151413,19
68,201.075,78.1,26.87988049465977,19
66,197.999,79.3,29.240346371607203,16
64,195.05,80.5,34.16589378675592,3
58,202.852,77.4,23.97160022266906,7
58,199.251,78.8,33.59646980762727,15
13,200.012,78.5,21.0921207562739,5
11,198.012,79.3,28.319761749467784,2
2,122.932,127.7,28.477077512838992,1
73,207.527,72.7,29.380317399241,1
73,206.859,73.0,36.109284150103456,2
73,206.358,73.1,37.941784314142026,18
73,205.969,73.3,30.359345380349865,12
73,205.837,73.3,39.18374143052212,16
73,205.012,73.6,24.8140961086318,1
72,201.942,74.7,37.68605038041208,8
72,203.149,74.3,37.31947122944814,5
72,202.005,74.7,39.951447296970095,17
62,206.093,73.2,25.329551273235136,7
37,201.94,74.7,20.36367855535289,7
23,204.117,73.9,33.86269392725936,10
9,183.958,82.0,24.5033273072024,4
6,145.384,103.8,38.389862193051385,1
3,121.027,124.7,29.984585496734542,1
70,205.931,77.1,34.094089238508865,8
70,204.186,77.8,23.34399032729105,4
70,205.851,77.1,26.162665738286726,11
70,204.084,77.8,20.233952260572988,7
70,204.325,77.7,38.92739263970272,14
70,203.435,78.1,37.0949919584829,13
70,204.568,77.6,27.88806437078032,6
69,201.494,78.8,20.65410481414171,13
69,201.063,79.0,24.255292727309843,15
69,201.84,78.7,33.24370857558492,18
69,203.83,77.9,32.73231402117431,5
69,201.089,79.0,36.55107182153941,17
69,202.957,78.2,23.709748279861728,9
68,201.527,78.8,23.6987832875989,16
68,200.105,79.4,34.78509179687843,13
67,198.215,80.1,32.37483547315668,9
61,202.262,78.5,32.09128497585535,18
55,201.366,78.9,37.794676083633526,5
39,203.49,78.0,36.96769460835032,13
28,198.262,80.1,37.386029955732766,14
11,194.452,81.7,20.46156486995953,7
67,215.65,76.4,33.89949170163763,10
67,215.551,76.4,29.575300985923448,13
67,215.317,76.5,25.757053511784108,5
67,214.356,76.8,39.77711593431127,17
67,213.14,77.3,27.74574786705145,11
67,213.902,77.0,27.346223724443867,15
67,214.386,76.8,36.109381934359625,6
67,211.87,77.7,35.91115469147979,18
67,214.509,76.8,23.09310903470344,14
66,212.724,77.4,24.439531600419308,16
66,211.62,77.8,32.59135949606842,17
66,212.606,77.5,27.21678634326134,2
59,214.372,76.8,29.30901274076037,5
38,207.351,79.4,23.76321523277237,19
30,208.689,78.9,33.298972243370564,10
18,211.029,78.0,24.916644462824102,6
9,207.741,79.3,23.645691358803887,1
2,206.737,79.6,26.72694157552123,1
66,210.441,78.2,28.58868363577607,5
66,209.182,78.7,31.02452358836164,13
70,185.236,85.1,36.06657980375228,1
70,187.055,84.3,23.62914973921581,16
70,183.816,85.8,36.80508378804151,17
70,186.253,84.7,24.73562139015577,13
69,180.098,87.6,20.921459773756663,12
69,185.01,85.2,25.605606987767203,13
69,188.845,83.5,23.883561313752928,6
67,179.561,87.8,24.39737113842671,18
67,178.86,88.2,29.306815096867474,10
67,183.141,86.1,30.31730273596004,1
66,182.861,86.2,35.01118724029937,10
65,183.863,85.8,32.156833905614704,3
65,173.396,91.0,39.896523146708105,11
51,176.4,89.4,21.298614951443074,14
25,168.338,93.7,22.214409943349303,2
25,159.537,98.9,38.67970695500631,2
19,159.367,99.0,39.35651079671496,10
18,165.061,95.5,22.52308263100651,12
6,159.79,98.7,34.56897310627352,4
69,178.909,88.2,37.18693011136513,10
58,218.067,88.1,34.67653416522826,18
58,217.766,88.2,24.760090631910977,12
58,218.36,88.0,39.77344278258524,16
58,217.202,88.5,28.65483426007353,19
58,216.018,89.0,22.743614288113303,12
58,217.026,88.5,31.712650584532632,8
58,215.715,89.1,39.83193180791365,9
58,216.568,88.7,20.570730196295745,11
57,213.406,90.0,30.786898307609544,17
57,213.311,90.1,38.794353681780606,2
57,213.46,90.0,31.033889159071613,18
57,214.179,89.7,20.372314702809376,14
57,213.679,89.9,37.284227012676624,10
56,212.728,90.3,38.08002248423984,13
55,213.458,90.0,29.657134921429822,8
46,212.568,90.4,37.392196123282325,11
41,209.301,91.8,20.91042678155137,14
25,213.351,90.1,23.29901413450252,18
23,208.115,92.3,26.69023592203428,2
12,208.542,92.1,27.34935177900082,9
53,252.555,82.6,39.65215265175616,19
53,252.604,82.6,35.44112375603848,7
53,250.927,83.1,20.41720732578353,7
53,249.408,83.6,37.11132711896967,6
53,249.704,83.5,37.53953579442612,8
53,248.881,83.8,20.41776787964704,3
53,248.659,83.9,21.932607100270708,19
53,250.375,83.3,36.05584382091546,9
53,251.253,83.0,23.66610777224445,19
53,247.69,84.2,30.61829854199788,11
52,246.595,84.6,33.98097495484319,18
52,245.396,85.0,21.62922841649768,6
52,245.079,85.1,24.58084776214609,6
52,246.033,84.8,24.44563209647977,8
52,245.821,84.8,21.580119470384947,2
51,243.414,85.7,22.09848843056311,19
51,243.932,85.5,34.60372393018401,17
44,245.865,84.8,25.22802122520843,13
43,250.896,83.1,37.09438046318098,9
20,249.155,83.7,26.846923151501617,9
18,240.962,86.5,36.36616979552067,9
9,244.31,85.4,35.01450434252676,6
56,199.117,98.6,30.52142514137904,11
56,201.09,97.6,29.86800047585017,12
56,197.555,99.3,21.88073496799521,7
56,197.806,99.2,22.183595132090893,16
56,197.92,99.1,29.4475837172398,13
56,196.729,99.7,31.540930527146987,12
56,197.89,99.2,30.124177244280872,19
56,196.418,99.9,34.154409399342505,10
56,195.164,100.5,25.06239188108467,17
55,192.936,101.7,39.60555882650651,11
55,195.316,100.5,20.04968341472017,14
55,196.627,99.8,38.58379098781394,1
55,195.857,100.2,24.674497775686373,12
55,196.863,99.7,21.847203157975542,3
53,193.368,101.5,36.93781810259282,13
52,192.677,101.8,25.757870317474488,16
49,196.583,99.8,20.430053417043904,8
44,197.426,99.4,32.16605289001859,3
38,187.271,104.8,35.40410772116821,9
37,186.259,105.4,20.503810290759787,19
18,188.518,104.1,20.921543633013705,13
55,194.57,100.9,31.68348648885168,8
53,225.572,92.7,37.087293371393386,1
53,224.073,93.3,35.530761605608944,3
53,223.432,93.6,33.41979905038581,12
53,223.702,93.5,24.72405484516898,6
53,223.958,93.3,20.795336308805027,2
53,222.713,93.9,38.04498533340923,11
53,223.329,93.6,30.475705432174703,13
53,221.16,94.5,29.67015158274274,16
53,223.563,93.5,26.305377883014216,13
52,220.514,94.8,29.598297698385107,5
52,222.112,94.1,38.11615008371071,13
52,222.227,94.1,37.52088206657825,5
52,219.825,95.1,26.81196976274308,12
52,222.086,94.1,22.337217752827904,4
52,219.864,95.1,34.52049938837445,2
51,219.454,95.3,31.107725100096,16
50,218.687,95.6,24.72414502639725,14
48,221.078,94.6,23.31985790423918,18
39,219.841,95.1,28.522261609570457,5
36,225.29,92.8,38.64361839995655,10
35,219.934,95.1,34.98810887419599,13
20,217.68,96.0,30.967535045995515,14
71,212.857,72.9,27.43863685898404,11
71,212.612,73.0,32.78360965975912,10
71,212.344,73.1,37.12261102632027,11
71,214.966,72.2,39.083542993627255,7
71,211.683,73.3,33.49082929726039,8
71,212.146,73.1,36.97067932331934,14
71,211.366,73.4,31.72087334055151,16
71,210.146,73.8,39.70996043615368,14
71,209.296,74.1,24.9778276528806,14
70,211.337,73.4,22.77574704276628,8
70,210.018,73.9,26.93340673442769,16
70,210.48,73.7,36.1953787920513,16
70,210.517,73.7,27.246767693675984,10
70,207.966,74.6,30.22566753823824,19
69,208.471,74.4,20.32249984995098,5
69,211.401,73.4,34.32977921718235,9
63,209.166,74.2,34.72514766126614,18
14,203.989,76.0,33.51516707373983,2
10,207.157,74.9,24.20830015250686,2
9,201.892,76.8,23.89100988918857,5
57,222.001,86.0,22.64042802108,14
57,221.386,86.2,32.33183666205515,6
57,222.807,85.7,27.01014521362429,1
57,220.219,86.7,29.37613456444551,12
57,220.72,86.5,29.78697866537047,2
57,220.976,86.4,35.76580199672822,9
57,220.379,86.6,32.4787895455761,18
57,221.329,86.3,22.84580352073226,8
57,219.142,87.1,38.37530418452782,2
57,219.704,86.9,27.392904575045783,7
56,221.316,86.3,21.81895898966043,11
56,220.611,86.5,21.594627153774915,12
56,217.571,87.7,26.291095708911136,1
55,217.244,87.9,39.00497971143088,12
55,217.014,88.0,33.466338992603994,1
55,214.505,89.0,22.078749718124563,7
55,205.604,92.9,31.057977243349303,1
42,221.314,86.3,38.07216914732331,18
42,219.803,86.9,38.73285679802552,17
16,204.96,93.1,31.1974686319982,6
56,208.081,95.9,31.578406711122263,5
56,208.261,95.8,32.3371204797856,1
56,208.487,95.7,39.30120671992484,8
56,206.603,96.6,20.193132817785106,12
56,207.169,96.3,33.04728513979225,8
56,206.165,96.8,33.9189598186518,10
56,205.757,97.0,39.50414663827561,14
56,205.927,96.9,26.45595557580108,19
56,208.987,95.5,24.28560777329417,17
55,205.27,97.2,34.18432257252812,8
54,199.881,99.8,20.03178881866824,8
53,198.689,100.4,20.96238103085256,16
52,194.747,102.5,37.67916590738777,6
49,205.978,96.9,38.0690795180501,13
36,207.469,96.2,22.017905401169948,10
36,207.806,96.0,36.74191111185368,15
26,203.499,98.1,28.64255772469796,2
2,203.803,97.9,21.092482678600785,1
2,196.657,101.5,39.91990516131337,1
2,192.692,103.6,31.750778244995857,1
57,212.436,91.7,32.478323163166124,7
57,211.03,92.3,38.69067129746728,9
57,212.184,91.8,30.683302212201752,16
57,210.213,92.7,29.64351650533339,6
57,213.054,91.4,27.59250655177016,18
57,209.3,93.1,34.62734685862486,16
56,208.764,93.3,38.615430782254045,7
56,208.561,93.4,21.22270328756637,4
56,209.55,93.0,34.01302679512342,2
55,203.492,95.7,33.62778349556278,3
54,208.47,93.5,33.889744917827386,2
54,202.04,96.4,30.888860154750304,2
53,201.038,96.9,39.15980636741794,10
46,210.832,92.4,27.14737522074605,16
27,209.217,93.1,30.372039669237807,1
25,209.372,93.1,31.907663683956905,10
12,209.753,92.9,29.57670979792659,10
4,200.783,97.0,36.91563476709,3
2,199.76,97.5,21.51461334935448,1
62,213.619,83.1,39.15367213005952,18
62,216.946,81.9,32.04698463708031,13
62,213.902,83.0,30.138721627366817,14
62,211.371,84.0,20.22643766365318,17
62,211.358,84.0,39.86392697914632,16
62,211.623,83.9,39.87191746187848,8
62,210.364,84.4,24.922717885058983,7
62,212.71,83.5,23.31686161313183,9
62,210.836,84.2,31.92023559365893,17
61,212.42,83.6,33.133621002800595,18
61,209.813,84.6,27.40380157163052,18
61,211.177,84.1,22.075437601760168,2
60,209.62,84.7,32.73547027842114,13
20,203.143,87.4,32.293944995656794,14
18,210.325,84.4,36.8187487828011,15
9,213.201,83.3,26.860299079444573,3
8,201.041,88.3,37.446720319576016,3
5,207.305,85.7,20.17191301921804,1
62,214.987,82.6,35.195436492418025,8
62,213.016,83.4,30.12523052583758,15
66,219.24,76.0,25.62224988380391,7
66,218.891,76.1,35.14832307648276,17
66,217.417,76.6,33.3141268000785,10
66,217.829,76.5,35.96835333818137,1
66,220.213,75.6,37.53610478561248,5
66,217.0,76.8,27.368455419994746,7
65,219.836,75.8,34.043798843043454,9
65,216.476,76.9,37.49481718644407,16
65,215.889,77.2,32.56934779232336,9
65,217.687,76.5,39.14867527825695,6
63,216.884,76.8,25.475336412759223,16
63,210.855,79.0,26.399531558488896,5
63,208.909,79.7,27.398416294025907,15
51,214.696,77.6,33.88823042756539,17
46,220.193,75.6,32.30391386193353,5
19,207.892,80.1,23.0025414283678,4
11,205.987,80.9,36.08826335747506,8
9,209.695,79.4,31.032261999151217,4
78,158.375,75.9,21.02824047171005,15
78,155.834,77.2,21.855023035541866,1
78,156.214,77.0,28.098033318772053,15
78,156.971,76.6,25.05776756973038,9
78,155.342,77.4,38.27841867205731,18
78,156.014,77.1,29.10292434398567,15
78,158.54,75.8,27.995891940576065,17
78,156.326,76.9,31.76213355649039,19
77,154.552,77.8,35.65673862730077,3
77,156.538,76.8,36.034705451034455,12
77,155.184,77.5,21.84681267383889,12
77,156.611,76.8,24.93287167694826,5
75,148.909,80.7,38.50893145948395,3
73,149.856,80.2,31.27725373282086,10
59,154.094,78.0,28.43326374308872,2
29,152.131,79.0,31.000888820532083,9
23,154.762,77.7,39.78238620066068,11
18,146.6,82.0,27.760653527071103,8
59,204.305,90.7,24.25722048503106,12
59,203.38,91.1,30.56964782661861,9
59,203.594,91.0,29.097557959479424,3
59,202.974,91.3,36.94336401386308,13
59,202.537,91.5,29.80242798246724,6
59,202.084,91.7,28.790814811271364,7
59,201.866,91.8,31.28009088801968,2
59,201.928,91.8,21.87359348499405,12
59,201.506,92.0,36.89362464058562,17
59,201.542,92.0,28.81390712211473,12
58,203.791,90.9,31.844171626754164,9
58,201.686,91.9,38.74179595142297,7
58,200.174,92.6,34.16155514185391,7
58,200.725,92.3,22.37200859821539,10
58,198.37,93.4,23.080317359833074,16
58,198.653,93.3,32.22389550813678,5
57,194.985,95.0,38.436481628140974,15
56,193.987,95.5,34.52205468851812,10
33,202.049,91.7,27.82701930324257,15
70,211.061,74.4,38.082228213213305,8
70,209.697,74.9,23.584036808644623,12
70,207.996,75.5,27.89429305098936,3
70,206.551,76.0,38.89255729755916,14
70,208.214,75.4,20.04481683947387,8
69,207.044,75.8,27.98483547301852,1
69,205.454,76.4,28.6896676707522,9
69,205.764,76.3,39.40573088621843,1
69,206.723,75.9,23.190685394528483,10
67,202.984,77.3,35.23599391282645,16
67,200.091,78.5,34.40113743951531,8
62,206.922,75.9,25.43980834517444,18
46,208.801,75.2,35.79683498893323,2
43,207.249,75.8,31.05420026685355,7
