LapNumber,LapTime,TyreAge,TrackTemperature,Speed,FuelLoad,EnginePower,DownforceLevel,BrakingEfficiency,TyreCompound,WeatherCondition,PitStopTime,DriverSkill,CarAerodynamics,TrackGripLevel
33,79.1952878566789,29,38.107437413691876,310.06672677056054,97.39592488965685,960.011959056842,2.2136999007118474,0.7627703583014129,Hard,Sunny,2.803923728179142,8.465942891347822,2.994831223371916,0.7346740103740639
34,86.81653099912698,25,48.01854015748155,299.12387759510034,21.484207748362728,772.3632518491388,1.5413286912140653,0.7695492118509434,Medium,Rainy,2.0957578662990977,8.99355680061279,4.403478434896737,0.727493617398886
35,108.00183963693817,5,26.10239006594945,269.4466344657694,25.75701506624572,757.3374924929288,2.419942157225857,0.7149438514227898,Soft,Sunny,2.6072559542686644,8.029747653646048,3.3344766975930225,0.6081678200121198
36,86.31210262072644,16,24.406824917387983,324.99904321417034,25.051040502946787,901.0917643872257,2.3797636499683206,0.7563537133845983,Hard,Sunny,5.532311843670691,8.88702823300353,4.5828876269366425,0.8397609771972565
37,93.15767176101781,18,45.67468721371711,277.5508019931995,62.74053577311576,886.2407565319459,2.696764833945533,0.8136446180829395,Soft,Rainy,2.0481491300108643,7.753221192195319,4.581744037127925,0.9890022239165076
38,99.60566356133123,17,40.427516378517545,288.17098190935417,92.57869734369723,834.1757039558837,2.3749293033020207,0.819871809614471,Soft,Rainy,5.095401214376382,7.876062482464777,2.493438480185352,0.9045025315723649
39,87.7270360832753,5,25.59735497760924,287.483056958753,32.96002484497945,728.7581919544983,2.88899874352661,0.826188426079472,Hard,Sunny,5.013844423486335,7.932017930123331,2.7924555823843127,0.6971174518569463
40,109.01237289523363,23,28.080791019906133,274.42044731879486,59.77331681127053,727.535629294562,2.6746569211115343,0.8439078838706123,Medium,Rainy,4.256950753435957,9.808164311246541,3.7116550409638784,0.8864499283230851
41,108.6856553229739,18,44.019918245759335,293.07053316984053,25.819525904271465,933.2025367133064,1.6989847804834342,0.8715731847277453,Hard,Rainy,2.8337910628334826,9.501016426322948,1.4442578208519596,0.7189221846776684
42,83.81238035388775,9,33.61605859987808,297.3345880927618,66.80232065870187,835.5307352187057,1.8982097824591364,0.7568287073786372,Soft,Rainy,5.512236897200927,8.695497926767505,2.862228869755024,0.9014597405977219
43,92.40369770623349,23,40.116215195182725,324.42216728093075,21.09217025615606,957.3901273724676,1.5393458966531903,0.8841832549228197,Soft,Cloudy,3.9003022751757728,8.691616628234618,1.5975417805725574,0.941972945764096
44,85.53074084358694,7,29.550560664080326,326.50685743770373,54.21796907614281,872.4200954616588,2.079201002359211,0.8009663762407866,Soft,Rainy,2.6928249161909417,7.168439566165427,4.391824736505466,0.7337317815135401
45,84.96941730321137,20,31.4368985832463,265.8555968291662,68.96636323091806,885.6214423652898,2.2643043806541754,0.9202032205417385,Hard,Cloudy,3.7160903699569046,8.948524189811534,4.771137723070623,0.6008747184531661
46,76.29104315740865,23,49.721376758693154,309.2772299327532,62.121512507995924,980.2583325725661,2.9189193731731,0.8671613350558952,Hard,Sunny,2.7796689109770107,7.984359571984745,1.5661955021258342,0.7220069884957221
47,96.33475168929638,5,27.428512615241555,339.61977982793957,22.600043443066824,749.3847682118314,2.2834011484227275,0.8662805880514318,Hard,Cloudy,3.5040313645196983,8.836898086390239,3.669365701583558,0.6823425513289546
48,92.59376581301015,20,35.19369131109542,260.87866088845607,24.52360343633464,862.9072687890988,2.6715420629144204,0.9056460965778619,Hard,Cloudy,3.986751084040481,9.52070124331371,3.546172916394059,0.8474458324452672
49,76.80175629374963,24,45.332070295715965,297.29140445341386,70.42519043424895,717.4415799898104,1.9020360188893517,0.7999056972860702,Medium,Cloudy,3.4396035588081997,7.136494917579954,4.040299204138648,0.7160291533952551
50,84.7526262482814,29,27.17669640997574,325.0353122408343,82.80183664807986,807.6775143646357,1.7297376558882476,0.8287698821684426,Soft,Cloudy,4.628177096290804,8.821190510232793,3.783118611488266,0.6144185192523264
1,106.78930600883288,6,32.456412700529924,311.14913343823434,91.72669622766318,744.4295499403615,2.7162543807393793,0.8748693605298645,Medium,Cloudy,5.7436712163537536,8.692601843700288,1.868516141261586,0.8125338315891587
2,83.38466617334403,23,38.45273862109965,260.0585656596624,83.22503638115052,756.3507886853712,1.8711377180618871,0.8264666861547176,Soft,Cloudy,3.392597390587854,7.6202996656883,2.1648506169812864,0.949874270003686
3,80.07132052319281,0,34.43564454425308,289.66061253509724,97.65314909984752,980.4384160181585,2.8070026765066594,0.833277242330126,Soft,Sunny,3.422958055345943,8.939298846894037,1.660928862672424,0.7805356057426309
4,92.13084660971471,26,33.78506799710952,300.7239498216864,46.742662374862185,883.2047584614643,1.7547748135379446,0.7817461218367129,Medium,Sunny,4.953209882409062,8.664505701835873,4.684575996246696,0.7505189883203623
5,109.49776589387102,17,30.875291939663708,349.5845601716273,39.80491787998309,967.6474399569443,2.7773798115226604,0.7862155078769727,Hard,Sunny,4.122363726084339,9.301960372066954,3.0872938604759383,0.6714065185482675
6,83.47193450290251,23,37.599389833247756,267.86079093236526,12.536564711060521,833.056055317225,2.659271370111675,0.9096872221014358,Soft,Cloudy,3.7153577584829645,7.331855704448048,4.904644608323701,0.7549529037738938
7,98.52474415920575,27,38.73118093770831,348.2423767160112,50.49062703892841,879.293003999015,2.4168310097109056,0.7012843426080417,Hard,Rainy,5.255232753826011,8.330822061112062,2.7972874057313692,0.7323675862053431
8,101.65668653650512,24,39.59868622704088,287.6149784229444,68.62343971719093,709.6283536578779,2.775331016733924,0.7285871266625015,Medium,Cloudy,5.564144268765645,9.993798801304518,3.2108926849711814,0.9979691886562125
9,83.31731403973399,19,22.11104323718088,270.03204860738214,83.3867777190228,840.8506696823002,1.9960651768236923,0.9846429668513517,Soft,Sunny,4.362346424188734,9.067842544613411,4.157175687985899,0.6121878020306099
10,100.48757220141508,11,38.93102527136146,291.4109082123996,34.07098444969333,869.2170020031365,1.7490512184980815,0.7561054245589021,Hard,Cloudy,2.7404130910220243,9.052894667909467,4.188894639287868,0.6955393509446893
11,87.87240964517386,15,48.597115363436984,311.3995124034817,56.223214873236145,705.0333142796635,1.7355610126566834,0.8254362675624621,Medium,Sunny,3.8651435560079115,7.953613301057029,1.9245983691957336,0.6274515970650726
12,97.13070407077528,9,36.22958706584251,271.3497393910996,69.5808608152642,936.8467530470921,1.9055383707235563,0.9549055408369006,Soft,Rainy,4.017482648592537,7.281664312663549,2.153131464519085,0.9429673246153338
13,97.17353987663131,26,41.45801247527733,279.14390833021275,59.64425793856845,788.6268952829816,2.169340698270079,0.700030711757754,Medium,Rainy,3.728829428443438,9.848483125708063,1.3912273501901558,0.7669237605700755
14,93.75211394261655,9,36.701969232776534,335.454650173529,34.66186456621669,835.7461224882311,2.81403429762184,0.9775537568412549,Hard,Sunny,3.0497275154615373,7.3164142089057815,4.221858006301261,0.9185079018251596
15,78.1601419519043,13,45.642218557759364,349.9009461668868,81.6654194465556,860.6890855914473,1.6343034782366048,0.7160465871689106,Soft,Sunny,3.889287230895418,9.978118931812993,4.175446086773369,0.8768616378395404
16,104.23558734562333,24,47.88749283792707,281.8172691498426,25.602491122474035,997.65914593853,2.8728630666521244,0.7512607148572031,Soft,Cloudy,3.7861846083907587,7.377342917265807,1.3250352326344146,0.9712126324007146
17,86.22730227401075,19,25.52659697889078,264.88568039499404,91.44818504077277,729.7552440622549,2.8882420655101293,0.7087310629997228,Soft,Cloudy,2.8379740958077546,7.5127220455777834,2.0297303627402945,0.609505696698243
18,81.5281478639949,9,33.1058010967138,329.3170819994042,95.73370741493302,866.5838686673494,2.5908545860039403,0.8558560138703795,Medium,Cloudy,5.61372260934426,7.925100865150096,2.7994680403846863,0.682937933582396
19,76.42712995441674,9,31.77146302798164,310.04556872751454,42.901593586773586,859.1782437400808,2.85042542043892,0.9829282930256507,Medium,Rainy,5.5413638033898724,8.537125580468615,3.1671157743316543,0.8808131169672806
20,95.68125301158847,25,32.15645369897836,260.0401143375601,43.85636114373566,720.6729086809546,2.6549799452669434,0.9517109834782109,Medium,Rainy,5.038465713802359,9.371204956332297,3.090176876254575,0.8340895144114864
21,98.71475266447989,24,23.765725436836277,344.6771481436021,76.89504330254748,890.1815080585374,2.2924514477336304,0.8919245638794037,Medium,Rainy,3.6037863104491255,9.913024905804516,4.932301150776543,0.8778640999685366
22,75.58057401247497,10,44.408471779421575,257.8049528399892,51.06597386968006,786.0563301681432,2.4011253393389165,0.7556465912720791,Hard,Cloudy,3.4813676315685425,8.076474642872297,4.056501799223582,0.8301918898196506
23,92.92325704047484,22,21.072987290448058,312.5356401633641,12.574912923931167,731.1303898493862,2.442336714716374,0.9608791295580952,Medium,Sunny,4.865861509583858,7.061239279675478,1.4527512888874248,0.8324084853933916
24,82.92735213192783,1,35.84679823181471,292.39372558935816,92.78890549077168,753.5925792755359,1.6903399214746664,0.9264326173410157,Medium,Sunny,4.432476940012275,8.85003856898741,2.1740095117643636,0.973029610796527
25,97.58104766433075,24,39.85635164134074,305.6623918239936,48.76753077691865,947.0809699646178,1.7895812062762657,0.7800543290642449,Medium,Cloudy,4.402393295787031,9.132369583746309,2.3817089465872376,0.9685168929942817
26,81.1028250151747,19,26.224083141766314,271.32141956601447,28.314559048628016,731.2374287312182,2.2850530858052416,0.941526749018757,Hard,Cloudy,2.4964461099794266,8.192332646607,2.260592269803087,0.6151986697457034
27,99.1828208335863,7,47.175505762963866,318.8110399250652,60.00976658339075,840.0782164720974,1.6728424691564128,0.9631454014095546,Hard,Sunny,4.473135121181794,7.55042814692927,4.143782625901306,0.765467412275563
28,88.5357371205188,29,45.15647621074379,345.97196891333397,29.701554633218493,758.5819363537664,2.9474689440691666,0.9094678037289013,Soft,Sunny,5.6074520444934635,7.918046784214112,2.4422450615561875,0.8042282487039983
29,107.78554960578572,22,34.13251188451776,295.84258740449155,28.541979971344706,748.6959586255036,2.2606909177716323,0.7301152452911585,Medium,Rainy,2.3432658826817336,8.96739912795974,2.969706876354039,0.7431617908641063
30,79.81323304510977,28,32.33446797020416,302.29582775682275,59.11581946515694,761.7135278251218,2.0701292172195895,0.9952740529989401,Soft,Cloudy,3.3566851962831494,8.482548609303905,3.133816671370741,0.6198233678821042
31,86.93732228675904,6,27.097037756333002,273.9811670568881,45.19380629705221,847.8348803558861,1.7363100563873388,0.7228002966897958,Soft,Rainy,4.036057165788289,9.230272085956763,2.0816946931532323,0.7889193339477426
32,78.97157324342062,7,41.89979673934891,339.1867983751081,61.569395042790006,771.3365263334714,2.1248008462127794,0.8963421964450701,Hard,Rainy,4.744037979325948,7.654510733569943,2.2907831871212276,0.9902785521092919
33,107.3642766397497,0,23.952313988958924,347.1174405139958,99.71428931301163,729.0198851057681,1.9536392804888232,0.7331575765617389,Hard,Sunny,2.3585397182250047,9.525956854911149,4.119990275282932,0.6288845122264766
34,105.70687736833433,20,40.407132615313486,328.62968850860545,87.31163389336915,940.4202607741506,1.631890756803052,0.9716240075862466,Soft,Cloudy,5.491224773155377,7.467654754590173,4.466731855625782,0.9266713706246822
35,84.02795697003044,1,45.2737095835524,304.2773502159804,10.690371936080988,861.9464209515057,2.950507942857032,0.8049933050267136,Soft,Sunny,2.162182481632606,7.989746286737332,1.1483204108268446,0.6782610276087951
36,98.09944161119627,17,26.854147277510712,345.6796824508631,14.550013858365077,747.0560957105716,1.89746714407342,0.8534509067163417,Medium,Rainy,5.43075866722897,8.773622889565663,3.42061824150132,0.8307179774102481
37,103.60277700704256,14,45.99282208696269,265.3850055367277,64.90714961181202,841.4289545896511,2.5357053632002864,0.7536284753092032,Hard,Cloudy,2.1106070234610206,9.210589574957408,3.533742047097147,0.7548122815514632
38,94.43202840598119,0,20.999695983185255,297.8490859895218,66.36304730190682,720.5087499618729,1.6369837527336342,0.8639686569349413,Hard,Rainy,2.614093217309423,7.798544413612068,3.9492368061901195,0.7396033022237138
39,93.53777024246023,4,47.38362156159576,303.7605706726413,89.0371759668394,874.1289590856276,2.8697535139901587,0.9816519715716968,Soft,Rainy,5.201295308614694,9.844359206445523,3.7753870928477067,0.9481654414928893
40,83.46483018151581,1,23.55086683553894,299.1916419752377,66.61514570696431,802.0914458793944,2.3861271773408657,0.970489921189947,Hard,Sunny,5.440657748815113,9.118333849590776,4.509697964653286,0.9893899008174354
41,78.25859687320647,19,39.37277533814098,330.2418287178703,30.494308466416808,731.0585588890492,2.485308000564918,0.7191687760606708,Soft,Cloudy,5.9290633171449025,7.653025095276737,1.3138892490064626,0.7546668477718834
42,106.40255152836644,2,27.502474067418255,317.0402891016364,52.16646049332858,755.0931549605192,2.6726765410033027,0.8134775519423012,Soft,Cloudy,2.4628593133747008,9.177296606885712,2.5534889541188086,0.8561773490968638
43,106.51463200071657,18,45.09657173508842,262.66584659182615,82.80868606040697,803.7108114552179,2.408872992997625,0.7802294089126498,Hard,Cloudy,4.105804464362526,9.089001084153674,4.128357792560692,0.8225654997898039
44,97.15855100456437,17,35.369010827463995,284.645130734306,93.05424681385344,941.9222362876728,1.6063611876198833,0.8444084431339266,Medium,Cloudy,2.308623306158762,9.258052215434677,4.3863200477110365,0.6307686407438491
45,86.86604268670453,28,24.05723573739504,283.9076848386886,31.322360707003824,752.126708868947,2.144373635448229,0.9501187487005209,Hard,Rainy,2.6256305038553984,9.747642174179308,2.059073753122633,0.6164643566628124
46,87.22233511144313,21,37.129747139779354,306.56321927929287,58.56442615119933,732.8992664478395,1.893045139996717,0.9216555356948292,Soft,Sunny,2.697975431625453,9.135151556137597,3.341136176160568,0.9093619714566967
47,100.40844876045838,17,32.23647830590949,279.14584176578967,24.303479515336242,854.7817019397053,2.2300755310217757,0.8031934576491542,Soft,Cloudy,2.2535530058363418,8.055730878652321,1.7230600619372192,0.7578137018429397
48,106.3988590983402,13,39.84343449839304,261.7271769553911,54.72997290348123,867.6090891940794,2.106487742522607,0.814799748868659,Medium,Rainy,5.571919223713349,9.371552433240113,4.403577399396999,0.7230296576068571
49,106.0480248492791,29,46.45709854290378,315.36826656571355,18.1102708674551,727.0723953002251,2.7397996759482712,0.8962764976024721,Soft,Sunny,2.5054220720574394,9.087585273406878,3.921720596204154,0.9942331065116361
50,102.29564410501683,23,32.28167393550255,335.10369385350225,94.75552629554268,785.3453437621906,1.8705713283146563,0.7582675506497943,Medium,Sunny,4.517363372049295,8.722777557575734,1.8882603159965523,0.634091999295249
1,97.47110761540007,7,28.696420386015788,343.1608095465924,67.4250812454354,778.8292113742763,1.8019515889169226,0.7308184060433474,Hard,Sunny,4.502988258252565,8.061498679990677,3.495092611262357,0.7076250207241357
2,77.94489877482671,28,20.435452835828265,347.2578417659476,86.87950675423095,755.8664828383346,2.9371294431758623,0.7727765392632766,Medium,Cloudy,2.794580821464849,9.763147529224838,3.037281503994154,0.9427206690295725
3,80.65700499331149,29,37.24517113579625,328.1116846209014,99.84656567637157,794.6914381601962,2.9242749208337693,0.7372097294057289,Soft,Rainy,5.993645044943125,8.538264228257335,2.0353069248651803,0.7659995031844808
4,106.44939659844778,11,32.06824302294301,263.9702428291902,26.439939523484043,711.132553461489,2.9901974473764015,0.8055952729741979,Soft,Sunny,3.389471092783545,8.884310131111704,4.5724904059176374,0.833698839475206
5,96.22501708808565,20,31.23947657044486,335.31118242367245,72.47290734636837,895.4649348860435,2.3525708693195058,0.9812697352178279,Medium,Sunny,5.620377483853579,8.246089264081824,1.5913571907793358,0.6193528697212421
